"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","month","day","year"
"56","A lot of familiar names are popping up in unsealed text messages from Arkansas criminal Politicians.

Will AG Lesli… https://t.co/P6UKT8EXja",FALSE,15,NA,2018-09-03 22:46:34,TRUE,NA,"1036747306551451649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",10,FALSE,FALSE,NA,NA,9,3,2018
"57","RT @annamarieyl: @acertainparty @worldcinemaclub @FoxNews For real. Bagging groceries is honest work. Collecting trash is honest work. Wash…",FALSE,0,NA,2018-09-03 11:56:51,FALSE,NA,"1036583801034551298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",55,TRUE,FALSE,NA,NA,9,3,2018
"58","RT @acertainparty: @worldcinemaclub @FoxNews I’ve been a journo all my life but would rather bag groceries than work for Fox News,",FALSE,0,NA,2018-09-03 11:56:45,FALSE,NA,"1036583776317595648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",43,TRUE,FALSE,NA,NA,9,3,2018
"59","RT @worldcinemaclub: @FoxNews You can be a journalist or work at Fox News, but you can’t be both.",FALSE,0,NA,2018-09-03 11:56:35,FALSE,NA,"1036583733929889793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",116,TRUE,FALSE,NA,NA,9,3,2018
"60","Maybe if Legislators were paid like New Mexico two terms would be enough for them?

https://t.co/yRTpoRPU4S",FALSE,10,NA,2018-09-03 11:09:41,FALSE,NA,"1036571930281889792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",7,FALSE,FALSE,NA,NA,9,3,2018
"61","RT @sunbeltgirl: @BeckysTidePods President @realDonaldTrump, was not only NOT invited to the McCain funeral, he was also busy in Charlotte…",FALSE,0,NA,2018-09-03 00:08:56,FALSE,NA,"1036405649381502976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",178,TRUE,FALSE,NA,NA,9,3,2018
"62","Before you vote for somebody you know nothing about, think about how one man (Stalin) systematically decimated our… https://t.co/Lhq3v7EhEk",FALSE,26,NA,2018-09-03 00:08:39,TRUE,NA,"1036405577243615232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",20,FALSE,FALSE,NA,NA,9,3,2018
"63","RT @sharihope1: @GeneMcVay This is interesting...",FALSE,0,NA,2018-09-02 23:28:47,FALSE,NA,"1036395545282076672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",6,TRUE,FALSE,NA,NA,9,2,2018
"64","@JudgeJeanine Did Attorney General Jeff Sessions know his U.S. Attorney was about to indict Governor Asa Hutchinson… https://t.co/cDI3TzWkod",FALSE,13,"JudgeJeanine",2018-09-02 23:15:14,TRUE,"1036059130388209664","1036392133169688577","29458079","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",8,FALSE,FALSE,NA,NA,9,2,2018
"65","@mtracey @gardengirl625 ■■■ Does it bother you that reporters who were harsh and insulting toward McCain and Palin… https://t.co/KTzwtK01Jm",FALSE,28,"mtracey",2018-09-02 23:13:44,TRUE,"1035929989819060225","1036391756873519104","24127811","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",12,FALSE,FALSE,NA,NA,9,2,2018
"66","■■■ Does it bother you that reporters who were harsh and insulting toward McCain and Palin during the 2008 election… https://t.co/YWhTu3Pk1H",FALSE,46,NA,2018-09-02 23:13:20,TRUE,NA,"1036391653295251456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",33,FALSE,FALSE,NA,NA,9,2,2018
"67","Was this the darkest hour in Arkansas?

#arleg 
#arpx

https://t.co/OrLATBDuv4",FALSE,11,NA,2018-09-02 23:06:06,FALSE,NA,"1036389833701302277",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",9,FALSE,FALSE,NA,NA,9,2,2018
"68","You could hear the corrupt media screaming even without a TV! https://t.co/YocIbuaDt7",FALSE,23,NA,2018-09-02 23:05:26,FALSE,NA,"1036389667262947328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",11,FALSE,FALSE,NA,NA,9,2,2018
"69","@ConduitNews Some of these career politicians get the idea they are sovereign like Kim Jong Un.",FALSE,8,"ConduitNews",2018-09-02 16:46:52,FALSE,"1035578371785277440","1036294399326609409","2824136862","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",7,FALSE,FALSE,NA,NA,9,2,2018
"70","Some of these career politicians get the idea they are sovereign like Kim Jong Un.",FALSE,14,"GeneMcVay",2018-09-02 16:46:09,FALSE,"1036064526008025090","1036294216794681345","27789999","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",9,FALSE,FALSE,NA,NA,9,2,2018
"71","Some of these career politicians get the idea they are sovereign like Kim Jong Un.",FALSE,8,"GeneMcVay",2018-09-02 16:45:05,FALSE,"1036258026750128129","1036293950531940354","27789999","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",6,FALSE,FALSE,NA,NA,9,2,2018
"72","RT @Raman_Ghavami: Iranian man flogged 80 times for drinking alcohol by the islamic regime of #Iran.His mother says: ""After flogging him 80…",FALSE,0,NA,2018-09-02 16:44:07,FALSE,NA,"1036293707610447872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",160,TRUE,FALSE,NA,NA,9,2,2018
"73","@AngelinaSnow007 O ba ma, O ba ma, O ba ma!",FALSE,6,"AngelinaSnow007",2018-09-02 16:43:23,FALSE,"1036238186056495106","1036293519843966976","759390922635370496","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",5,FALSE,FALSE,NA,NA,9,2,2018
"74","RT @RayFlaher: @GeneMcVay @wrtmcpo Thanks",FALSE,0,NA,2018-09-02 16:41:52,FALSE,NA,"1036293140603449344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",5,TRUE,FALSE,NA,NA,9,2,2018
"75","RT @MaRicky8675309: @GeneMcVay Walls are closing in on deep state.  Wonder wat china and russia are dangling over their heads .... Hmmmm ...",FALSE,0,NA,2018-09-02 16:41:45,FALSE,NA,"1036293108655435777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",5,TRUE,FALSE,NA,NA,9,2,2018
"76","RT @baileysfromshoe: @GeneMcVay Call that chicken little syndrome 
(CLS)

The sky is falling
The sky is falling 
The sky is falling",FALSE,0,NA,2018-09-02 16:41:33,FALSE,NA,"1036293061058420736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",5,TRUE,FALSE,NA,NA,9,2,2018
"77","RT @CyStanton: @GeneMcVay Don’t forget the ever popular, “This is worse than Watergate”",FALSE,0,NA,2018-09-02 16:41:11,FALSE,NA,"1036292965528948743",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",6,TRUE,FALSE,NA,NA,9,2,2018
"78","RT @Zoey_2016: @GeneMcVay As the walls crumble closing in on Trump, the crazy Dems, Liberals &amp; Left keep mud slinging &amp; witch hunting.
@rea…",FALSE,0,NA,2018-09-02 16:41:04,FALSE,NA,"1036292936617611265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",8,TRUE,FALSE,NA,NA,9,2,2018
